id,thumb_kind,captured_at,camera_type,sequence,lat,lon,width,height
2980604278930144,2048,1557055400000,perspective,G_vl3YIBLbizJE9zPaapiQ,14.558637719906,121.02662854819,4000,3000
1917862245353358,2048,1712218845600,perspective,eycId3spBHiNFRkPA46ESg,14.557234596751,121.02420856254,3840,2160
985243759856542,2048,1712393444800,perspective,3lcHb5faw9QFOJGky1uLiC,14.555906205158,121.02516927037,3840,2160
185621073313898,2048,1563107778000,perspective,7Xy9L3zHFExRH-xF3-7oTw,14.58357020658,120.99830242096,4000,3000
467445379106337,2048,1712545715400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582053536329,120.99695603782,3840,2160
3715139142084389,2048,1712545602800,perspective,y2gvlPqLNpH7zjDmfuwbcn,14.580936558084,120.99852447205,3840,2160
1853514984823990,2048,1563107863000,perspective,cwGF7o53KN4DkmYDQmcF9A,14.581756198343,120.99723413332,4000,3000
457875046938117,2048,1712544212400,perspective,TC7l8bK5a964MriWPuRwyV,14.581850170456,120.99722123538,3840,2160
5473829942688634,2048,1563107782000,perspective,cwGF7o53KN4DkmYDQmcF9A,14.58345610315,120.99821985906,4000,3000
468278585668263,2048,1712218741600,perspective,Dr2w0cOCENG57SjmbFxqkt,14.558153965968,121.0257713495,3840,2160
969042030588413,2048,1563107796000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.583069286788,120.99768259013,4000,3000
988882195957563,2048,1712545578200,perspective,y2gvlPqLNpH7zjDmfuwbcn,14.581197424017,120.99898308159,3840,2160
414767584849496,2048,1712218844400,perspective,amHR03JhwjDe7IAkUO9VNp,14.557144,121.0246,3840,2160
1455689028107875,2048,1563107778000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.583567066945,120.99829883421,4000,3000
810241143997136,2048,1712546150200,perspective,QfJPeFkqXH6I3d7c4AtiVL,14.581417757411,120.99917668773,3840,2160
468530071096080,2048,1563107808000,perspective,7Xy9L3zHFExRH-xF3-7oTw,14.582822217532,120.9973556962,4000,3000
832475810954169,2048,1563107790000,perspective,0vDp4qc82UCcPjDyg23pXw,14.583240317625,120.9979691938,4000,3000
347800548332740,2048,1712545721000,perspective,bMYnhit5QxpIVr7y3Fc489,14.5822718478,120.99713571879,3840,2160
814520082499742,2048,1563107808000,perspective,iG-FI4MZ3RjY2XHhgKliXQ,14.582821439933,120.9973490713,4000,3000
7637806199634062,2048,1712544233000,perspective,TC7l8bK5a964MriWPuRwyV,14.582051692016,120.99809993825,3840,2160
814525243441599,2048,1712218844800,perspective,amHR03JhwjDe7IAkUO9VNp,14.557132,121.024582,3840,2160
423533233995304,2048,1712545760600,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.582799923896,120.9973931637,3840,2160
1523825854871364,2048,1712537520200,perspective,IE4ixUZTYmNG6ogLaORrFD,14.581360423378,120.99721778414,3840,2160
1126285905157235,2048,1712545716000,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.582134486435,120.99723017669,3840,2160
1427202305345220,2048,1712545712000,perspective,bMYnhit5QxpIVr7y3Fc489,14.58190343082,120.99724009021,3840,2160
1610738693042618,2048,1712218841000,perspective,amHR03JhwjDe7IAkUO9VNp,14.55726,121.024772,3840,2160
7597901086954152,2048,1712546124400,perspective,QfJPeFkqXH6I3d7c4AtiVL,14.581445667367,120.99913542371,3840,2160
1113414249943215,2048,1712545574800,perspective,y2gvlPqLNpH7zjDmfuwbcn,14.581255175362,120.99892142686,3840,2160
1036322744774533,2048,1712218845400,perspective,eycId3spBHiNFRkPA46ESg,14.557247671629,121.0242199344,3840,2160
2963922307066224,2048,1557057279000,perspective,ZpkFkyjsjuMoNtGpmybkPg,14.556164155325,121.02514752534,4000,3000
806496248081305,2048,1712393420000,perspective,agcZSTVMBoknXRvipQJruN,14.556970846098,121.02545157002,3840,2160
107556958100726,2048,1574600124000,perspective,zeiatH17KZJF5RKy9H9pLg,14.582390196902,120.99763154384,4000,3000
1706260902918497,2048,1575120816000,perspective,K3f3EQGG8YTGLQNy2H0RAQ,14.582651467631,120.9974836921,4000,3000
7987158877985350,2048,1712393368600,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558632,121.026556,3840,2160
1810062372775334,2048,1695544834915,perspective,WITBNO6mthwHcL9D8GQJA3,14.556176676731,121.02473509141,2704,1520
7568699503251745,2048,1712546142000,perspective,QfJPeFkqXH6I3d7c4AtiVL,14.581235689037,120.99890473285,3840,2160
477164820067625,2048,1563103188000,perspective,yerW3HVokot5sEKq647wZA,14.581403873402,120.99796877613,4000,3000
457494190159170,2048,1712546326600,perspective,eshqyCY5PIjngmN6XVOHAw,14.582717301861,120.99735807804,3840,2160
414480758124847,2048,1712393381800,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558639,121.026592,3840,2160
457770372151385,2048,1563107790000,perspective,7Xy9L3zHFExRH-xF3-7oTw,14.583240317377,120.99796919367,4000,3000
822329802714790,2048,1712218839200,perspective,eycId3spBHiNFRkPA46ESg,14.557457860429,121.02461304699,3840,2160
979630783489172,2048,1712546294000,perspective,pUiYAMjXE5x9ceydTWDHhg,14.581571127836,120.99836879189,3840,2160
468867725803584,2048,1712393389400,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558613,121.026657,3840,2160
1092880301804477,2048,1712546878000,perspective,9jZm5g4KhAyIizk3dFpJuP,14.583271789083,120.9971984492,3840,2160
801241118644408,2048,1712545708800,perspective,yAlmFBfDcsU6WjxdaLYKXM,14.581785011383,120.99722099825,3840,2160
1726574491502127,2048,1712393334200,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558487,121.026652,3840,2160
1390902911585056,2048,1712393404400,perspective,3lcHb5faw9QFOJGky1uLiC,14.558080058534,121.02637578183,3840,2160
1280941629960352,2048,1712393366200,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558623,121.026548,3840,2160
4156667141067772,2048,1563103192000,perspective,a8EX3iwX0-7Ze-IdgeRHxA,14.581198212358,120.9979955109,4000,3000
25634238499554659,2048,1712544210000,perspective,TC7l8bK5a964MriWPuRwyV,14.581901667143,120.99712572258,3840,2160
343782883747570,2048,1563107772000,perspective,JcEDauAYqLNdNnjcLyJpsw,14.583673776303,120.99839798255,4000,3000
2215326492143357,2048,1712546129800,perspective,QfJPeFkqXH6I3d7c4AtiVL,14.581308851277,120.99906701658,3840,2160
462620309636493,2048,1712545604800,perspective,y2gvlPqLNpH7zjDmfuwbcn,14.580914942452,120.99847075022,3840,2160
3507856626191664,2048,1712546309800,perspective,eshqyCY5PIjngmN6XVOHAw,14.581763548401,120.99818939272,3840,2160
1635108450583667,2048,1712545745800,perspective,bMYnhit5QxpIVr7y3Fc489,14.582448794343,120.99719936471,3840,2160
1673933636748148,2048,1712218744200,perspective,Dr2w0cOCENG57SjmbFxqkt,14.558091343964,121.02551565441,3840,2160
383001161403285,2048,1712218838600,perspective,eycId3spBHiNFRkPA46ESg,14.557490303356,121.02465556004,3840,2160
748366002503864,2048,1563107860000,perspective,RR8DAbWwWXFmRHtdUACRkg,14.581934783934,120.99715770805,4000,3000
3469090006722603,2048,1712546313000,perspective,eshqyCY5PIjngmN6XVOHAw,14.581954544032,120.9980144112,3840,2160
763321822638215,2048,1712544235800,perspective,HBZNcGvWVbk54OifISRpjP,14.580964036448,120.99807453804,3840,2160
834740785361885,2048,1712218742200,perspective,Dr2w0cOCENG57SjmbFxqkt,14.558118842414,121.02559157697,3840,2160
1171091517368542,2048,1712545772200,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.58311394095,120.99785214511,3840,2160
1109846270311234,2048,1712547045000,perspective,fgHic1C6DEjTkp4ZadUluL,14.583096529544,120.99684416174,3840,2160
1137773407530020,2048,1712544219600,perspective,TC7l8bK5a964MriWPuRwyV,14.581803805169,120.9975621907,3840,2160
1231256761583017,2048,1712545786200,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.58343981236,120.99821162029,3840,2160
462403051524729,2048,1610296370000,perspective,x1sv1ufl1vvtmzgk5teap9,14.558613888889,121.02659444444,4608,2592
1907997736317246,2048,1712218844400,perspective,eycId3spBHiNFRkPA46ESg,14.557314341763,121.02427994151,3840,2160
461516356281967,2048,1712218848200,perspective,amHR03JhwjDe7IAkUO9VNp,14.557026011063,121.02444200523,3840,2160
2562958360554579,2048,1712393425000,perspective,3lcHb5faw9QFOJGky1uLiC,14.556491401465,121.02562991241,3840,2160
763382082316725,2048,1712544224400,perspective,TC7l8bK5a964MriWPuRwyV,14.581885793186,120.99783589065,3840,2160
977232670678497,2048,1712393415000,perspective,3lcHb5faw9QFOJGky1uLiC,14.557297111519,121.02601912629,3840,2160
1115140356269727,2048,1712545766400,perspective,fF7yQtYv4WwNA5RJbi0lhp,14.582946645722,120.99760120902,3840,2160
2144410572618460,2048,1712393326000,perspective,vPmuowYMzQLtAkReqx3U1T,14.558552795783,121.02697595451,3840,2160
1201427544603174,2048,1712546264400,perspective,pUiYAMjXE5x9ceydTWDHhg,14.581324154255,120.9990461564,3840,2160
1407104933324433,2048,1712546130000,perspective,QfJPeFkqXH6I3d7c4AtiVL,14.581303969993,120.99905698173,3840,2160
756249013159168,2048,1712218743600,perspective,Dr2w0cOCENG57SjmbFxqkt,14.558093124446,121.02551676136,3840,2160
306390777600844,2048,1563107776000,perspective,cwGF7o53KN4DkmYDQmcF9A,14.583580029629,120.99833107201,4000,3000
1474801953124897,2048,1712393381200,perspective,eYm8lRUfuSJOXbILkDa4zT,14.558639,121.02659,3840,2160
346954140094674,2048,1563103182000,perspective,pVNqyi9URL067L_C5G4lUw,14.581754431732,120.99796769073,4000,3000
815408247191092,2048,1712544236400,perspective,HBZNcGvWVbk54OifISRpjP,14.580854769466,120.99807658886,3840,2160
887251103231139,2048,1712545762200,perspective,bMYnhit5QxpIVr7y3Fc489,14.582773101227,120.99730951743,3840,2160
1513835736153336,2048,1712545761400,perspective,bMYnhit5QxpIVr7y3Fc489,14.582731458852,120.99729373453,3840,2160
364897606600633,2048,1712466495600,perspective,vibO47FkD35xwC2EqsYrBU,14.580231633653,121.02822333747,3840,2160
1180366076229111,2048,1712467006800,perspective,ZA6UISu7X0rhRoenywV5Y2,14.5830622706,121.02938667253,3840,2160
181592640397325,2048,1563103168000,perspective,hlJankbNSovCwDwOJG_e0A,14.581687741842,120.99728975289,4000,3000
2967460746912325,2048,1561279495000,perspective,VnXZJMTB6nOJjBv0lkIbKg,14.580431622898,121.02872477579,4000,3000
1162202818309402,2048,1712466600200,perspective,EM1k6wRPc5GIe9tou2Za47,14.580824581914,121.02748036855,3840,2160
2835123613303139,2048,1712466945000,perspective,5ejIKspmuHRn6OBhlXJgo7,14.582794054153,121.0286476608,3840,2160
473407557314924,2048,1537776671786,perspective,qdyNVydFQTOBvmXPLZDCzQ,14.581454176464,121.02924591716,4032,2268
895007211046121,2048,1537776711178,perspective,qdyNVydFQTOBvmXPLZDCzQ,14.580149210433,121.02860077346,4032,2268
8299557336738946,2048,1712465799200,perspective,IHvF3bTn0RtZAzyfGMwr2W,14.582383078011,121.02510624536,3840,2160
327557755382684,2048,1556444711000,perspective,ADaCWKvVzAOARfm71jsmEA,14.582860662485,121.02938558795,4000,3000
900086241923163,2048,1712463487000,perspective,J5cApFoZsUndLCQI7jkGPf,14.580703354161,121.02953633776,3840,2160
1165976228080495,2048,1712466990600,perspective,ZA6UISu7X0rhRoenywV5Y2,14.582775286465,121.02930072425,3840,2160
172908271403505,2048,1554006331386,perspective,NWgt7pQmQfuvu0CzUXwjdQ,14.582243893899,121.02883109264,1280,720
1198064114537706,2048,1712465798000,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582471028079,121.02489318182,3840,2160
2510760855790852,2048,1712466479800,perspective,ANeuEKRr3oZf90t7XYkP2a,14.580069520055,121.02766838993,3840,2160
977089670325357,2048,1712466675600,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581813891047,121.02814892481,3840,2160
1005906407634683,2048,1712466530000,perspective,ZkF86dYvtKeTj2cJimROy5,14.581054581797,121.02857374131,3840,2160
1109729866987336,2048,1712393435400,perspective,agcZSTVMBoknXRvipQJruN,14.556250648794,121.0250699864,3840,2160
1127994255082897,2048,1712465815600,perspective,O6h1qlG4DtKnETPkJBsbVY,14.581663106418,121.02521872471,3840,2160
7753621238009299,2048,1712466627000,perspective,EM1k6wRPc5GIe9tou2Za47,14.581124476969,121.02755897961,3840,2160
294486817051851,2048,1712218661400,perspective,2cryzHBAjbuGPEZ1daQNFI,14.559113744696,121.02918380656,3840,2160
519682696064594,2048,1556444738000,perspective,ADaCWKvVzAOARfm71jsmEA,14.58331794739,121.02913494258,4000,3000
810197856581575,2048,1478708109000,perspective,10apwx46wgxaw9qeqcptl4,14.582680103183,121.02856790233,4000,3000
490653532177844,2048,1561279451000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.581343731977,121.02938648063,4000,3000
805092964893731,2048,1712466954600,perspective,5ejIKspmuHRn6OBhlXJgo7,14.582732869538,121.02873906894,3840,2160
1444945969478424,2048,1712466654400,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581407487529,121.0279965321,3840,2160
1162721788294463,2048,1712466505400,perspective,ANeuEKRr3oZf90t7XYkP2a,14.580389707219,121.02860799901,3840,2160
1186472718958703,2048,1712463463200,perspective,Bc3IbNV0agYMeUDAythdQv,14.580812321902,121.02987744145,3840,2160
978405960244263,2048,1712466626600,perspective,EM1k6wRPc5GIe9tou2Za47,14.581119847671,121.02755634557,3840,2160
1455845015304009,2048,1712466946800,perspective,5ejIKspmuHRn6OBhlXJgo7,14.582762195418,121.02867926467,3840,2160
768981727154678,2048,1561279427000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.58234767829,121.02993643395,4000,3000
209837130733105,2048,1556444728000,perspective,ADaCWKvVzAOARfm71jsmEA,14.582965293033,121.02922407605,4000,3000
330827308647679,2048,1556444709000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.582873554024,121.02941381643,4000,3000
331925986597478,2048,1712466655000,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581405030537,121.02801764107,3840,2160
464805612735014,2048,1712463485600,perspective,J5cApFoZsUndLCQI7jkGPf,14.580806406661,121.02959359301,3840,2160
1161565074946394,2048,1712393434800,perspective,agcZSTVMBoknXRvipQJruN,14.556276822453,121.02508135438,3840,2160
1008915304187206,2048,1712465930400,perspective,VmDULEMxeFCcZWi2lbXBn4,14.579765865428,121.02734392759,3840,2160
1376590043016389,2048,1712466953200,perspective,5ejIKspmuHRn6OBhlXJgo7,14.582733021711,121.02873900472,3840,2160
972470140872550,2048,1712465805600,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582081101011,121.02504817439,3840,2160
2375741325892084,2048,1556444746000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.583404035489,121.02919119556,4000,3000
7840053876016441,2048,1712466603400,perspective,EM1k6wRPc5GIe9tou2Za47,14.580858622187,121.02744887683,3840,2160
810276864371738,2048,1712465816800,perspective,O6h1qlG4DtKnETPkJBsbVY,14.581640116788,121.02523030336,3840,2160
983520680079496,2048,1712466500400,perspective,vibO47FkD35xwC2EqsYrBU,14.580381326677,121.02834451655,3840,2160
1138416754116079,2048,1712467006200,perspective,ZA6UISu7X0rhRoenywV5Y2,14.583058346666,121.02938543656,3840,2160
487268040394488,2048,1712463460800,perspective,Bc3IbNV0agYMeUDAythdQv,14.580766188751,121.02993910576,3840,2160
297593251850802,2048,1561279479000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.580826951278,121.02911710304,4000,3000
815521063448349,2048,1712465935400,perspective,VmDULEMxeFCcZWi2lbXBn4,14.579483037987,121.02746386707,3840,2160
1177539260348328,2048,1712393432600,perspective,agcZSTVMBoknXRvipQJruN,14.556326440029,121.0251061544,3840,2160
2799229030327699,2048,1561279498000,perspective,VnXZJMTB6nOJjBv0lkIbKg,14.580312410611,121.02866147478,4000,3000
226642122596087,2048,1556444705000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.582932741277,121.02953455082,4000,3000
1497352161149899,2048,1712466515400,perspective,ANeuEKRr3oZf90t7XYkP2a,14.580599392717,121.02857866899,3840,2160
766589065583554,2048,1712467224600,perspective,kuHtLwDYI8cOypQPzqb7UN,14.583513761182,121.02916188748,3840,2160
3122159591253811,2048,1712465924000,perspective,y2NjDuKamVgtrbUWP8hRBe,14.580199286657,121.02713927078,3840,2160
3697385433896721,2048,1712465798200,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582456094277,121.02489777077,3840,2160
359000943855537,2048,1712466561600,perspective,ZkF86dYvtKeTj2cJimROy5,14.580833544456,121.02811223555,3840,2160
1169967191018729,2048,1712466449800,perspective,vibO47FkD35xwC2EqsYrBU,14.580179998549,121.02716495625,3840,2160
1195854925105297,2048,1712393445600,perspective,3lcHb5faw9QFOJGky1uLiC,14.555873884753,121.02515221316,3840,2160
1560809817821629,2048,1712466459800,perspective,ntF54lIhw8VzaBQvqjUZDo,14.580078026011,121.02722600618,3840,2160
957290482795626,2048,1712466460600,perspective,ntF54lIhw8VzaBQvqjUZDo,14.580053926079,121.02723591785,3840,2160
1526692541256081,2048,1712466979000,perspective,ZA6UISu7X0rhRoenywV5Y2,14.58266678646,121.02920300915,3840,2160
134686281984913,2048,1557064080000,perspective,a9mmcEQ4UAxB-K3vU-4Q9w,14.556152194859,121.0252707522,4000,3000
943886504146024,2048,1712467225000,perspective,kuHtLwDYI8cOypQPzqb7UN,14.583525117687,121.02915584013,3840,2160
522544595427411,2048,1561279505000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.579996950747,121.02865648764,4000,3000
1237460097639187,2048,1712467005000,perspective,ZA6UISu7X0rhRoenywV5Y2,14.5830514578,121.02938331972,3840,2160
893639629194904,2048,1712466674400,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581817274177,121.02816491828,3840,2160
973342641458602,2048,1712466551800,perspective,ZkF86dYvtKeTj2cJimROy5,14.580891909066,121.02822484733,3840,2160
1604678290323864,2048,1712466465400,perspective,ntF54lIhw8VzaBQvqjUZDo,14.579970337038,121.0272729807,3840,2160
460977809629842,2048,1712465934600,perspective,VmDULEMxeFCcZWi2lbXBn4,14.579507360065,121.02745203113,3840,2160
473116220575834,2048,1553999693052,perspective,B0C53OpvTy2IPJclDjelAQ,14.58095658397,121.0296720832,4128,3096
981444536695164,2048,1712466500600,perspective,vibO47FkD35xwC2EqsYrBU,14.580411858735,121.02836233686,3840,2160
984353130064138,2048,1712463492800,perspective,J5cApFoZsUndLCQI7jkGPf,14.580543244525,121.02944357714,3840,2160
939988494482602,2048,1712466949800,perspective,5ejIKspmuHRn6OBhlXJgo7,14.58274209988,121.02872165034,3840,2160
1385513788831068,2048,1712393430600,perspective,3lcHb5faw9QFOJGky1uLiC,14.556225470948,121.02538560706,3840,2160
882155553909126,2048,1712466443800,perspective,vibO47FkD35xwC2EqsYrBU,14.580198185592,121.02713709257,3840,2160
993537999035547,2048,1712466629400,perspective,EM1k6wRPc5GIe9tou2Za47,14.581164708484,121.02757904013,3840,2160
299807654980554,2048,1556444740000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.583356441878,121.02913938726,4000,3000
2173702286311377,2048,1712466944600,perspective,5ejIKspmuHRn6OBhlXJgo7,14.582808921685,121.02863311861,3840,2160
4463708730378439,2048,1560536652000,perspective,VwyloMp1NChwgeuKUOHrxg,14.583067215809,121.02977062933,4000,3000
546400996362884,2048,1561279482000,perspective,VnXZJMTB6nOJjBv0lkIbKg,14.580854946149,121.0289775692,4000,3000
316240970041389,2048,1606667560000,perspective,sj76sacufspi1y3axojb1u,14.58149646571,121.02932809267,4608,2592
976928690539777,2048,1712465805000,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582121665543,121.0250309493,3840,2160
931013372156976,2048,1712465800600,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582304007692,121.02494904831,3840,2160
1178602335988577,2048,1606838929000,perspective,0b51glh3wa49gdmne0wi8e,14.581589112864,121.0292720476,4608,2592
910183803170433,2048,1478707513000,perspective,10apwx46wgxaw9qeqcptl4,14.582123440268,121.02968330673,4000,3000
1874584209613716,2048,1712393287000,perspective,vPmuowYMzQLtAkReqx3U1T,14.559167134325,121.02908632444,3840,2160
1491180645159743,2048,1712467212000,perspective,kuHtLwDYI8cOypQPzqb7UN,14.582990983814,121.02943178935,3840,2160
356510593710509,2048,1712466668800,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581761671654,121.02821510725,3840,2160
1395367461331229,2048,1695544830628,perspective,WITBNO6mthwHcL9D8GQJA3,14.556334685024,121.02483684394,2704,1520
424796640411237,2048,1712466557600,perspective,ZkF86dYvtKeTj2cJimROy5,14.580870956085,121.02817872001,3840,2160
1183652366401990,2048,1712466546400,perspective,ZkF86dYvtKeTj2cJimROy5,14.580936040093,121.02831703605,3840,2160
1401905951205296,2048,1712393436000,perspective,3lcHb5faw9QFOJGky1uLiC,14.556114647305,121.02530236836,3840,2160
814728380599559,2048,1712466983000,perspective,ZA6UISu7X0rhRoenywV5Y2,14.582667433744,121.02925025982,3840,2160
136215951834984,2048,1554006323482,perspective,NWgt7pQmQfuvu0CzUXwjdQ,14.581800276284,121.0290883167,1280,720
144506587593587,2048,1557057273000,perspective,ZpkFkyjsjuMoNtGpmybkPg,14.55587268672,121.02506011386,4000,3000
1467752947174771,2048,1712466461800,perspective,vibO47FkD35xwC2EqsYrBU,14.580004820906,121.02726712482,3840,2160
502024897887412,2048,1561279509000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.57980851728,121.02853471231,4000,3000
437311608907082,2048,1712218665800,perspective,2cryzHBAjbuGPEZ1daQNFI,14.558821705989,121.02819437464,3840,2160
675088836606183,2048,1561279495000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.58031285571,121.02880393229,4000,3000
791489713048261,2048,1712465819200,perspective,IHvF3bTn0RtZAzyfGMwr2W,14.581561504465,121.02540970493,3840,2160
1169101301178265,2048,1712393286600,perspective,vPmuowYMzQLtAkReqx3U1T,14.559178394169,121.02912155521,3840,2160
1457037718532787,2048,1712393432200,perspective,agcZSTVMBoknXRvipQJruN,14.556347407884,121.02511648892,3840,2160
1515506015671790,2048,1712466994200,perspective,ZA6UISu7X0rhRoenywV5Y2,14.582839961063,121.02932006071,3840,2160
332630194873026,2048,1606838523000,perspective,sczcrpld8ubqmowvyuq2q2,14.582577866286,121.02492501607,4608,2592
459492523267371,2048,1712466985000,perspective,ZA6UISu7X0rhRoenywV5Y2,14.582682147038,121.02926709072,3840,2160
847680934054526,2048,1712465797200,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582523392141,121.02487774326,3840,2160
469605005581956,2048,1712465798600,perspective,O6h1qlG4DtKnETPkJBsbVY,14.582426298715,121.02490680206,3840,2160
1513081516087961,2048,1712466488200,perspective,ANeuEKRr3oZf90t7XYkP2a,14.580231311156,121.02817811443,3840,2160
1481173698947743,2048,1557057280000,perspective,xOLX7VSpE-YFcZhs_B8aUg,14.556100307021,121.02527540157,4000,3000
383074799689341,2048,1606838909000,perspective,0b51glh3wa49gdmne0wi8e,14.580911078694,121.02910550919,4608,2592
481823316423155,2048,1561279486000,perspective,VnXZJMTB6nOJjBv0lkIbKg,14.580701610454,121.02884411493,4000,3000
430214031521584,2048,1537776695315,perspective,qdyNVydFQTOBvmXPLZDCzQ,14.580845944949,121.02902963307,4032,2268
962533805540488,2048,1712467191800,perspective,Z7UTyPV45QbGnl1IsCDqjk,14.582285147065,121.02970542249,3840,2160
817566136518703,2048,1712467226600,perspective,kuHtLwDYI8cOypQPzqb7UN,14.583553330463,121.02913983557,3840,2160
971323081099507,2048,1712466441400,perspective,oVb42qWhQa8t05BsSgxfUY,14.580055785467,121.02692749773,3840,2160
1832955280516445,2048,1712466661200,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581533632142,121.02816957105,3840,2160
296230336876313,2048,1712218662800,perspective,2cryzHBAjbuGPEZ1daQNFI,14.5590842786,121.02910901309,3840,2160
488022863626725,2048,1712465922600,perspective,VmDULEMxeFCcZWi2lbXBn4,14.580160326263,121.02718553003,3840,2160
7966574986708271,2048,1712465928600,perspective,VmDULEMxeFCcZWi2lbXBn4,14.57987792451,121.02730148489,3840,2160
1889281667901997,2048,1560536630000,perspective,VwyloMp1NChwgeuKUOHrxg,14.582834694542,121.02932164074,4000,3000
315471923486839,2048,1536390014515,perspective,bSlcfbdvRn2__WzaIu4ApA,14.580812572398,121.02984999636,4032,2268
257618762773804,2048,1556444715000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.582846145644,121.0293537446,4000,3000
467707892418074,2048,1712466626000,perspective,EM1k6wRPc5GIe9tou2Za47,14.58110433018,121.02754793876,3840,2160
984349353346256,2048,1712466675800,perspective,WnMQjf4pyAchTbV5Xi68qw,14.581813639758,121.02814789364,3840,2160
1389423912451296,2048,1712463522600,perspective,J5cApFoZsUndLCQI7jkGPf,14.580088937362,121.02918242118,3840,2160
393071427059718,2048,1712466549400,perspective,ZkF86dYvtKeTj2cJimROy5,14.580927299901,121.02829929909,3840,2160
364488788313482,2048,1478707533000,perspective,10apwx46wgxaw9qeqcptl4,14.581775255008,121.02951329469,4000,3000
1150258786290641,2048,1712218667600,perspective,2cryzHBAjbuGPEZ1daQNFI,14.558818727552,121.02795553745,3840,2160
466709865853040,2048,1712467197000,perspective,Z7UTyPV45QbGnl1IsCDqjk,14.582423011331,121.02955572896,3840,2160
898611978899491,2048,1712466984000,perspective,ZA6UISu7X0rhRoenywV5Y2,14.58267340731,121.02926089522,3840,2160
1779535419208138,2048,1712465815200,perspective,O6h1qlG4DtKnETPkJBsbVY,14.581675018388,121.02521337885,3840,2160
1580783849156467,2048,1712466448400,perspective,ntF54lIhw8VzaBQvqjUZDo,14.580171502721,121.02714406343,3840,2160
1848824248917921,2048,1712465817600,perspective,O6h1qlG4DtKnETPkJBsbVY,14.581626767907,121.02523878967,3840,2160
8160836467273636,2048,1712466637400,perspective,EM1k6wRPc5GIe9tou2Za47,14.581269112909,121.02763322183,3840,2160
476918476758116,2048,1556444750000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.583421445762,121.02922110143,4000,3000
766679562310838,2048,1712466557800,perspective,ZkF86dYvtKeTj2cJimROy5,14.580869761707,121.02817599406,3840,2160
785098838826910,2048,1610296199000,perspective,ba88t8qxb7tma8keis3giu,14.55602498048,121.0251666666,4608,2592
1174597300222060,2048,1712466636400,perspective,EM1k6wRPc5GIe9tou2Za47,14.581245576546,121.02762220792,3840,2160
151976570231566,2048,1561279507000,perspective,HsoQ2V5I55S2OvY88IXP-g,14.579903399434,121.02858646282,4000,3000
918553508937275,2048,1556590038452,perspective,Dn2X6Nqf_f0NdWFcZCXa0g,14.582986204039,121.02966213952,4000,3000
1945821175873998,2048,1712466620600,perspective,EM1k6wRPc5GIe9tou2Za47,14.581043482688,121.02751549042,3840,2160
307115534129750,2048,1478707537000,perspective,10apwx46wgxaw9qeqcptl4,14.581693304706,121.02945764376,4000,3000
470266657521636,2048,1478707527000,perspective,10apwx46wgxaw9qeqcptl4,14.581910977565,121.02960449256,4000,3000
978301273646836,2048,1712465798600,perspective,IHvF3bTn0RtZAzyfGMwr2W,14.582425,121.025098,3840,2160
979723143555477,2048,1712466454200,perspective,vibO47FkD35xwC2EqsYrBU,14.580168740202,121.02717910167,3840,2160
183611730304293,2048,1556590041200,perspective,Dn2X6Nqf_f0NdWFcZCXa0g,14.583466121773,121.02928579433,4000,3000
991208792394912,2048,1712465805400,perspective,O6h1qlG4DtKnETPkJBsbVY,14.58209401935,121.02504268132,3840,2160
1044463386084952,2048,1556444748000,perspective,SIc2NlyX58g7UTGC6pi0HQ,14.583412704425,121.02920524314,4000,3000
